number_sta,date,ff
35162003,2018-03-15,3.3616666666666664
35162003,2018-03-16,2.183333333333333
35162003,2018-03-17,2.2125
35162003,2018-03-18,1.7320833333333332
35162003,2018-03-19,2.7204166666666665
35162003,2018-03-20,3.6954166666666666
35162003,2018-03-21,1.4970833333333333
35162003,2018-03-22,2.1191666666666666
35162003,2018-03-23,3.0120833333333334
35162003,2018-03-24,1.9979166666666666
35162003,2018-03-25,2.1154166666666665
35162003,2018-03-26,2.0479166666666666
35162003,2018-03-27,3.7666666666666666
35162003,2018-03-28,3.9516666666666667
35162003,2018-03-29,3.09375
35162003,2018-03-30,2.3679166666666664
35162003,2018-03-31,3.078333333333333
35162003,2018-04-01,2.4458333333333333
35162003,2018-04-02,2.955833333333333
35162003,2018-04-03,3.4379166666666667
35162003,2018-04-04,4.271249999999999
35162003,2018-04-05,2.3466666666666667
35162003,2018-04-06,2.496666666666667
35162003,2018-04-07,1.9020833333333333
35162003,2018-04-08,1.1045833333333335
35162003,2018-04-09,1.5354166666666667
35162003,2018-04-10,1.6908333333333334
35162003,2018-04-11,1.39
35162003,2018-04-12,1.8691666666666669
35162003,2018-04-13,1.2650000000000001
35162003,2018-04-14,1.8566666666666667
35162003,2018-04-15,3.0725
35162003,2018-04-16,2.3216666666666668
35162003,2018-04-17,2.5241666666666664
35162003,2018-04-18,1.8066666666666669
35162003,2018-04-19,0.9425
35162003,2018-04-20,1.0070833333333333
35162003,2018-04-21,1.7674999999999998
35162003,2018-04-22,1.8208333333333333
35162003,2018-04-23,1.9895833333333333
35162003,2018-04-24,2.03375
35162003,2018-04-25,2.9949999999999997
35162003,2018-04-26,1.6475
35162003,2018-04-27,3.8929166666666664
35162003,2018-04-28,2.029166666666667
35162003,2018-04-29,2.90875
35162003,2018-04-30,2.7625
35162003,2018-05-01,2.0220833333333332
35162003,2018-05-02,3.17875
35162003,2018-05-03,1.9229166666666666
35162003,2018-05-04,1.7541666666666667
35162003,2018-05-05,2.140833333333333
35162003,2018-05-06,1.5491666666666668
35162003,2018-05-07,1.1241666666666668
35162003,2018-05-08,2.5758333333333336
35162003,2018-05-09,1.7950000000000002
35162003,2018-05-10,2.4733333333333336
35162003,2018-05-11,2.7795833333333335
35162003,2018-05-12,1.5616666666666668
35162003,2018-05-13,1.5575
35162003,2018-05-14,3.3425000000000002
35162003,2018-05-15,3.24
35162003,2018-05-16,3.2616666666666663
35162003,2018-05-17,3.0791666666666666
35162003,2018-05-18,2.518333333333333
35162003,2018-05-19,2.4429166666666666
35162003,2018-05-20,1.9716666666666667
35162003,2018-05-21,1.7195833333333332
35162003,2018-05-22,2.0079166666666666
35162003,2018-05-23,2.7
35162003,2018-05-24,1.5816666666666668
35162003,2018-05-25,1.6820833333333334
35162003,2018-05-26,2.4079166666666665
35162003,2018-05-27,1.6508333333333334
35162003,2018-05-28,1.4391666666666665
35162003,2018-05-29,1.7658333333333334
35162003,2018-05-30,1.8733333333333335
35162003,2018-05-31,1.77125
35162003,2018-06-01,1.5879166666666669
35162003,2018-06-02,1.4916666666666667
35162003,2018-06-03,2.41875
35162003,2018-06-04,1.9224999999999999
35162003,2018-06-05,2.1420833333333333
35162003,2018-06-06,1.6558333333333333
35162003,2018-06-07,1.0920833333333335
35162003,2018-06-08,1.5616666666666668
35162003,2018-06-09,1.7041666666666666
35162003,2018-06-10,1.2266666666666666
35162003,2018-06-11,2.1025
35162003,2018-06-12,2.470833333333333
35162003,2018-06-13,1.4620833333333332
35162003,2018-06-14,2.0829166666666667
35162003,2018-06-15,1.8620833333333333
35162003,2018-06-16,1.7004166666666667
35162003,2018-06-17,2.402083333333333
35162003,2018-06-18,2.01875
35162003,2018-06-19,1.2258333333333333
35162003,2018-06-20,1.8241666666666667
35162003,2018-06-21,3.1708333333333334
35162003,2018-06-22,2.1550000000000002
35162003,2018-06-23,2.3420833333333335
35162003,2018-06-24,2.1483333333333334
35162003,2018-06-25,2.810416666666667
35162003,2018-06-26,2.2841666666666667
35162003,2018-06-27,2.6558333333333333
35162003,2018-06-28,3.069166666666667
35162003,2018-06-29,3.065833333333333
35162003,2018-06-30,2.4458333333333333
35162003,2018-07-01,1.74125
35162003,2018-07-02,1.3729166666666666
35162003,2018-07-03,1.8683333333333332
35162003,2018-07-04,1.78125
35162003,2018-07-05,1.5341666666666667
35162003,2018-07-06,1.8262500000000002
35162003,2018-07-07,1.4558333333333333
35162003,2018-07-08,2.2079166666666667
35162003,2018-07-09,2.4197424892703863
35162003,2018-07-10,2.0929166666666665
35162003,2018-07-11,2.0991666666666666
35162003,2018-07-12,1.6954166666666666
35162003,2018-07-13,1.3783333333333334
35162003,2018-07-14,1.5416666666666667
35162003,2018-07-15,1.4820833333333332
35162003,2018-07-16,1.61625
35162003,2018-07-17,1.5337500000000002
35162003,2018-07-18,1.81125
35162003,2018-07-19,1.6587500000000002
35162003,2018-07-20,2.53125
35162003,2018-07-21,1.1383333333333332
35162003,2018-07-22,1.3195833333333333
35162003,2018-07-23,1.3208333333333333
35162003,2018-07-24,1.865
35162003,2018-07-25,1.86375
35162003,2018-07-26,1.73875
35162003,2018-07-27,1.5995833333333331
35162003,2018-07-28,2.990416666666667
35162003,2018-07-29,4.221666666666667
35162003,2018-07-30,3.5166666666666666
35162003,2018-07-31,1.8620833333333333
35162003,2018-08-01,1.9570833333333333
35162003,2018-08-02,1.7154166666666666
35162003,2018-08-03,1.82125
35162003,2018-08-04,2.200416666666667
35162003,2018-08-05,1.6420833333333333
35162003,2018-08-06,1.1712500000000001
35162003,2018-08-07,1.8391666666666666
35162003,2018-08-08,1.8150000000000002
35162003,2018-08-09,2.29375
35162003,2018-08-10,2.5170833333333333
35162003,2018-08-11,1.4691666666666667
35162003,2018-08-12,1.7895833333333333
35162003,2018-08-13,2.4166666666666665
35162003,2018-08-14,2.085
35162003,2018-08-15,1.1629166666666668
35162003,2018-08-16,1.3379166666666669
35162003,2018-08-17,1.6791666666666667
35162003,2018-08-18,1.1216666666666666
35162003,2018-08-19,1.46
35162003,2018-08-20,1.7362499999999998
35162003,2018-08-21,1.0720833333333333
35162003,2018-08-22,1.6508333333333334
35162003,2018-08-23,1.5216666666666667
35162003,2018-08-24,1.7695833333333333
35162003,2018-08-25,1.3304166666666668
35162003,2018-08-26,3.6933333333333334
35162003,2018-08-27,2.0166666666666666
35162003,2018-08-28,1.16625
35162003,2018-08-29,2.5258333333333334
35162003,2018-08-30,0.9745833333333334
35162003,2018-08-31,1.19625
35162003,2018-09-01,0.9495833333333333
35162003,2018-09-02,1.2233333333333334
35162003,2018-09-03,1.4195833333333332
35162003,2018-09-04,1.73125
35162003,2018-09-05,2.183333333333333
35162003,2018-09-06,2.52
35162003,2018-09-07,1.7066666666666668
35162003,2018-09-08,0.8995833333333334
35162003,2018-09-09,1.19125
35162003,2018-09-10,0.9179166666666667
35162003,2018-09-11,1.0070833333333333
35162003,2018-09-12,1.3558333333333332
35162003,2018-09-13,1.7383333333333333
35162003,2018-09-14,0.99625
35162003,2018-09-15,0.5341666666666666
35162003,2018-09-16,0.895
35162003,2018-09-17,1.8908333333333334
35162003,2018-09-18,2.8775
35162003,2018-09-19,3.2841666666666667
35162003,2018-09-20,4.345833333333333
35162003,2018-09-21,2.8691666666666666
35162003,2018-09-22,3.0987500000000003
35162003,2018-09-23,3.1141666666666667
35162003,2018-09-24,1.68625
35162003,2018-09-25,1.9349999999999998
35162003,2018-09-26,1.1291666666666667
35162003,2018-09-27,0.7470833333333334
35162003,2018-09-28,2.3541666666666665
35162003,2018-09-29,2.0670833333333336
35162003,2018-09-30,1.4641666666666666
35162003,2018-10-01,2.41625
35162003,2018-10-02,2.14125
35162003,2018-10-03,1.37375
35162003,2018-10-04,1.0575
35162003,2018-10-05,0.9125
35162003,2018-10-06,2.2379166666666666
35162003,2018-10-07,3.305833333333333
35162003,2018-10-08,0.7133333333333333
35162003,2018-10-09,1.1904166666666667
35162003,2018-10-10,2.1599999999999997
35162003,2018-10-11,3.040833333333333
35162003,2018-10-12,3.1933333333333334
35162003,2018-10-13,2.6599999999999997
35162003,2018-10-14,1.9270833333333333
35162003,2018-10-15,1.7316666666666667
35162003,2018-10-16,1.4504166666666667
35162003,2018-10-17,0.8495833333333334
35162003,2018-10-18,2.7758333333333334
35162003,2018-10-19,1.9866666666666668
35162003,2018-10-20,1.6366666666666667
35162003,2018-10-21,0.9245833333333333
35162003,2018-10-22,2.27875
35162003,2018-10-23,1.6375
35162003,2018-10-24,1.6366666666666667
35162003,2018-10-25,1.1254166666666667
35162003,2018-10-26,1.5495833333333333
35162003,2018-10-27,1.7254166666666668
35162003,2018-10-28,3.6125
35162003,2018-10-29,2.690833333333333
35162003,2018-10-30,1.56125
35162003,2018-10-31,1.5308333333333333
35162003,2018-11-01,1.645
35162003,2018-11-02,0.5566666666666666
35162003,2018-11-03,1.5379166666666668
35162003,2018-11-04,1.8058333333333332
35162003,2018-11-05,1.7791666666666666
35162003,2018-11-06,2.3466666666666667
35162003,2018-11-07,4.065833333333333
35162003,2018-11-08,2.6125
35162003,2018-11-09,4.149583333333333
35162003,2018-11-10,3.5791666666666666
35162003,2018-11-11,2.8679166666666664
35162003,2018-11-12,2.5820833333333337
35162003,2018-11-13,2.240416666666667
35162003,2018-11-14,1.7425
35162003,2018-11-15,1.7575
35162003,2018-11-16,1.4512500000000002
35162003,2018-11-17,2.7583333333333333
35162003,2018-11-18,3.6258333333333335
35162003,2018-11-19,2.8225
35162003,2018-11-20,1.35625
35162003,2018-11-21,1.7820833333333332
35162003,2018-11-22,2.205
35162003,2018-11-23,1.50625
35162003,2018-11-24,1.5675
35162003,2018-11-25,1.9308333333333332
35162003,2018-11-26,1.3241666666666667
35162003,2018-11-27,2.9295833333333334
35162003,2018-11-28,4.4783333333333335
35162003,2018-11-29,4.099583333333333
35162003,2018-11-30,2.7425
35162003,2018-12-01,4.2370833333333335
35162003,2018-12-02,4.325833333333334
35162003,2018-12-03,3.810416666666667
35162003,2018-12-04,1.4645833333333333
35162003,2018-12-05,2.96125
35162003,2018-12-06,2.7816666666666667
35162003,2018-12-07,5.06625
35162003,2018-12-08,5.045416666666667
35162003,2018-12-09,5.369583333333334
35162003,2018-12-10,1.1420833333333333
35162003,2018-12-11,1.3791666666666667
35162003,2018-12-12,2.2916666666666665
35162003,2018-12-13,3.095833333333333
35162003,2018-12-14,1.6224999999999998
35162003,2018-12-15,3.530733944954129
35162003,2018-12-16,2.5391666666666666
35162003,2018-12-17,2.629166666666667
35162003,2018-12-18,4.0275
35162003,2018-12-19,3.2920833333333333
35162003,2018-12-20,3.802916666666667
35162003,2018-12-21,5.102916666666667
35162003,2018-12-22,3.059166666666667
35162003,2018-12-23,3.7808333333333333
35162003,2018-12-24,1.91625
35162003,2018-12-25,1.6604166666666667
35162003,2018-12-26,1.2429166666666667
35162003,2018-12-27,1.0958333333333334
35162003,2018-12-28,0.5795833333333333
35162003,2018-12-29,0.7825000000000001
35162003,2018-12-30,1.2333333333333334
35162003,2018-12-31,1.1029166666666665
35202001,2018-01-01,8.14625
35202001,2018-01-02,6.01625
35202001,2018-01-03,8.870000000000001
35202001,2018-01-04,8.650833333333333
35202001,2018-01-05,4.4037500000000005
35202001,2018-01-06,2.2579166666666666
35202001,2018-01-07,6.882083333333333
35202001,2018-01-08,5.066666666666666
35202001,2018-01-09,4.104583333333333
35202001,2018-01-10,3.5233333333333334
35202001,2018-01-11,2.69375
35202001,2018-01-12,2.4970833333333333
35202001,2018-01-13,4.815833333333333
35202001,2018-01-14,2.5683333333333334
35202001,2018-01-15,6.545416666666667
35202001,2018-01-16,7.528333333333333
35202001,2018-01-17,6.762083333333334
35202001,2018-01-18,7.4558333333333335
35202001,2018-01-19,4.4191666666666665
35202001,2018-01-20,7.39375
35202001,2018-01-21,5.36875
35202001,2018-01-22,6.46
35202001,2018-01-23,5.555416666666667
35202001,2018-01-24,7.559166666666667
35202001,2018-01-25,3.4975
35202001,2018-01-26,3.0966666666666667
35202001,2018-01-27,3.580833333333333
35202001,2018-01-28,3.1704166666666667
35202001,2018-01-29,2.8541666666666665
35202001,2018-01-30,4.0441666666666665
35202001,2018-01-31,6.366666666666666
35202001,2018-02-01,4.476249999999999
35202001,2018-02-02,3.4766666666666666
35202001,2018-02-03,4.007083333333333
35202001,2018-02-04,5.669583333333334
35202001,2018-02-05,4.019166666666667
35202001,2018-02-06,3.884583333333333
35202001,2018-02-07,3.302916666666667
35202001,2018-02-08,2.7875
35202001,2018-02-09,5.7908333333333335
35202001,2018-02-10,4.859166666666667
35202001,2018-02-11,4.903333333333333
35202001,2018-02-12,3.07625
35202001,2018-02-13,6.04
35202001,2018-02-14,5.7179166666666665
35202001,2018-02-15,3.0587500000000003
35202001,2018-02-16,2.6645833333333333
35202001,2018-02-17,2.734166666666667
35202001,2018-02-18,4.354166666666667
35202001,2018-02-19,3.377083333333333
35202001,2018-02-20,5.194999999999999
35202001,2018-02-21,4.826666666666667
35202001,2018-02-22,3.572083333333333
35202001,2018-02-23,4.035
35202001,2018-02-24,3.8583333333333334
35202001,2018-02-25,4.934583333333333
35202001,2018-02-26,6.285
35202001,2018-02-27,5.053333333333333
35202001,2018-02-28,7.2975
35202001,2018-03-01,7.47375
35202001,2018-03-02,7.3175
35202001,2018-03-03,6.461250000000001
35202001,2018-03-04,4.385833333333333
35202001,2018-03-05,5.515833333333333
35202001,2018-03-06,3.86875
35202001,2018-03-07,4.530833333333334
35202001,2018-03-08,4.0929166666666665
35202001,2018-03-09,4.5129166666666665
35202001,2018-03-10,4.527916666666667
35202001,2018-03-11,7.6125
35202001,2018-03-12,8.12125
35202001,2018-03-13,4.2091666666666665
35202001,2018-03-14,6.429166666666666
35202001,2018-03-15,5.34875
35202001,2018-03-16,3.795
35202001,2018-03-17,3.100416666666667
35202001,2018-03-18,2.64125
35202001,2018-03-19,4.535416666666666
35202001,2018-03-20,5.555833333333334
35202001,2018-03-21,2.8941666666666666
35202001,2018-03-22,2.8787499999999997
35202001,2018-03-23,4.402916666666667
35202001,2018-03-24,3.7224999999999997
35202001,2018-03-25,3.459166666666667
35202001,2018-03-26,3.478333333333333
35202001,2018-03-27,5.637083333333334
35202001,2018-03-28,5.0225
35202001,2018-03-29,4.520833333333333
35202001,2018-03-30,4.062916666666667
35202001,2018-03-31,4.4975000000000005
35202001,2018-04-01,3.6729166666666666
35202001,2018-04-02,4.955416666666666
35202001,2018-04-03,5.702916666666667
35202001,2018-04-04,6.978750000000001
35202001,2018-04-05,3.5820833333333337
35202001,2018-04-06,5.1411255411255405
35202001,2018-04-07,3.675
35202001,2018-04-08,2.455
35202001,2018-04-09,2.3808333333333334
35202001,2018-04-10,2.5275000000000003
35202001,2018-04-11,2.5034188034188034
35202001,2018-04-12,2.319166666666667
35202001,2018-04-13,2.0420833333333333
35202001,2018-04-14,2.64875
35202001,2018-04-15,4.838333333333334
35202001,2018-04-16,3.48
35202001,2018-04-17,4.3125
35202001,2018-04-18,4.141666666666667
35202001,2018-04-19,2.2920833333333333
35202001,2018-04-20,1.8
35202001,2018-04-21,3.185
35202001,2018-04-22,3.2862500000000003
35202001,2018-04-23,1.5891666666666666
35202001,2018-04-24,2.8233333333333333
35202001,2018-04-25,4.217083333333333
35202001,2018-04-26,2.7512499999999998
35202001,2018-04-27,6.385833333333333
35202001,2018-04-28,2.29875
35202001,2018-04-29,4.445833333333334
35202001,2018-04-30,3.9820833333333336
35202001,2018-05-01,3.6133333333333337
35202001,2018-05-02,4.944166666666666
35202001,2018-05-03,2.76
35202001,2018-05-04,3.0391666666666666
35202001,2018-05-05,3.2820833333333335
35202001,2018-05-06,2.4883333333333337
35202001,2018-05-07,1.9537499999999999
35202001,2018-05-08,3.7725
35202001,2018-05-09,2.85
35202001,2018-05-10,2.904166666666667
35202001,2018-05-11,4.952916666666667
35202001,2018-05-12,2.88625
35202001,2018-05-13,2.768333333333333
35202001,2018-05-14,4.95375
35202001,2018-05-15,4.765833333333333
35202001,2018-05-16,4.3
35202001,2018-05-17,4.051666666666667
35202001,2018-05-18,3.26375
35202001,2018-05-19,3.2504166666666667
35202001,2018-05-20,2.930833333333333
35202001,2018-05-21,2.784583333333333
35202001,2018-05-22,3.1891666666666665
35202001,2018-05-23,3.30125
35202001,2018-05-24,2.7116666666666664
35202001,2018-05-25,3.090416666666667
35202001,2018-05-26,3.015
35202001,2018-05-27,3.709166666666667
35202001,2018-05-28,3.145
35202001,2018-05-29,3.1425
35202001,2018-05-30,3.4833333333333334
35202001,2018-05-31,3.6166666666666667
35202001,2018-06-01,2.2025
35202001,2018-06-02,1.6754166666666668
35202001,2018-06-03,4.229166666666667
35202001,2018-06-04,2.2158333333333333
35202001,2018-06-05,2.4520833333333334
35202001,2018-06-06,2.4270833333333335
35202001,2018-06-07,1.9666666666666666
35202001,2018-06-08,2.1470833333333332
35202001,2018-06-09,2.6300000000000003
35202001,2018-06-10,2.3945833333333337
35202001,2018-06-11,3.6847457627118647
35202001,2018-06-12,3.5695833333333336
35202001,2018-06-13,2.0341666666666667
35202001,2018-06-14,3.3616666666666664
35202001,2018-06-15,2.3795833333333336
35202001,2018-06-16,2.7804166666666665
35202001,2018-06-17,3.669166666666667
35202001,2018-06-18,2.35875
35202001,2018-06-19,1.72
35202001,2018-06-20,2.7633333333333336
35202001,2018-06-21,4.773750000000001
35202001,2018-06-22,4.48875
35202001,2018-06-23,4.152083333333334
35202001,2018-06-24,3.44875
35202001,2018-06-25,3.9304166666666664
35202001,2018-06-26,3.8579166666666667
35202001,2018-06-27,3.3270833333333334
35202001,2018-06-28,3.7179166666666665
35202001,2018-06-29,4.415416666666667
35202001,2018-06-30,2.8175000000000003
35202001,2018-07-01,2.7041666666666666
35202001,2018-07-02,1.7854166666666667
35202001,2018-07-03,3.3833333333333333
35202001,2018-07-04,3.1325
35202001,2018-07-05,2.1091666666666664
35202001,2018-07-06,2.385
35202001,2018-07-07,2.322083333333333
35202001,2018-07-08,3.0833333333333335
35202001,2018-07-09,3.6
35202001,2018-07-10,2.42625
35202001,2018-07-11,3.033333333333333
35202001,2018-07-12,2.3295833333333333
35202001,2018-07-13,2.430833333333333
35202001,2018-07-14,2.7420833333333334
35202001,2018-07-15,2.3958333333333335
35202001,2018-07-16,2.74125
35202001,2018-07-17,2.222083333333333
35202001,2018-07-18,2.479824561403509
35202001,2018-07-19,2.43
35202001,2018-07-20,2.54375
35202001,2018-07-21,1.3979166666666667
35202001,2018-07-22,1.7658333333333334
35202001,2018-07-23,1.7020833333333334
35202001,2018-07-24,2.3258333333333336
35202001,2018-07-25,2.6325
35202001,2018-07-26,2.200416666666667
35202001,2018-07-27,2.4491666666666663
35202001,2018-07-28,3.9825
35202001,2018-07-29,5.24560669456067
35202001,2018-07-30,4.046666666666667
35202001,2018-07-31,2.8454166666666665
35202001,2018-08-01,2.4445833333333336
35202001,2018-08-02,2.61375
35202001,2018-08-03,2.38875
35202001,2018-08-04,3.059166666666667
35202001,2018-08-05,2.315
35202001,2018-08-06,2.1533333333333333
35202001,2018-08-07,3.0770833333333334
35202001,2018-08-08,1.99875
35202001,2018-08-09,3.5058333333333334
35202001,2018-08-10,3.265416666666667
35202001,2018-08-11,2.2625
35202001,2018-08-12,2.7633333333333336
35202001,2018-08-13,2.54
35202001,2018-08-14,2.03375
35202001,2018-08-15,1.4658333333333333
35202001,2018-08-16,2.70125
35202001,2018-08-17,2.6733333333333333
35202001,2018-08-18,1.7775
35202001,2018-08-19,1.9354166666666666
35202001,2018-08-20,1.9095833333333334
35202001,2018-08-21,2.089583333333333
35202001,2018-08-22,2.4637499999999997
35202001,2018-08-23,2.89
35202001,2018-08-24,3.7558333333333334
35202001,2018-08-25,2.577916666666667
35202001,2018-08-26,4.648750000000001
35202001,2018-08-27,2.6958333333333333
35202001,2018-08-28,2.2679166666666664
35202001,2018-08-29,3.4879166666666666
35202001,2018-08-30,1.66
35202001,2018-08-31,1.895
35202001,2018-09-01,1.91875
35202001,2018-09-02,2.3854166666666665
35202001,2018-09-03,2.7616666666666663
35202001,2018-09-04,2.9324999999999997
35202001,2018-09-05,3.0508333333333337
35202001,2018-09-06,3.5637499999999998
35202001,2018-09-07,2.3429166666666665
35202001,2018-09-08,2.5075
35202001,2018-09-09,2.120833333333333
35202001,2018-09-10,2.1441666666666666
35202001,2018-09-11,2.502083333333333
35202001,2018-09-12,2.3991666666666664
35202001,2018-09-13,3.0483333333333333
35202001,2018-09-14,1.9720833333333334
35202001,2018-09-15,2.125
35202001,2018-09-16,1.7016666666666667
35202001,2018-09-17,3.5358333333333336
35202001,2018-09-18,4.507083333333333
35202001,2018-09-19,4.3875
35202001,2018-09-20,5.830416666666666
35202001,2018-09-21,4.337916666666667
35202001,2018-09-22,5.0720833333333335
35202001,2018-09-23,5.55375
35202001,2018-09-24,3.7800000000000002
35202001,2018-09-25,4.111666666666666
35202001,2018-09-26,3.495833333333333
35202001,2018-09-27,2.552916666666667
35202001,2018-09-28,3.768333333333333
35202001,2018-09-29,3.577916666666667
35202001,2018-09-30,3.3870833333333334
35202001,2018-10-01,3.2858333333333336
35202001,2018-10-02,3.0891666666666664
35202001,2018-10-03,2.39875
35202001,2018-10-04,3.0258333333333334
35202001,2018-10-05,2.2625
35202001,2018-10-06,4.98
35202001,2018-10-07,5.9295833333333325
35202001,2018-10-08,2.487083333333333
35202001,2018-10-09,3.5004166666666667
35202001,2018-10-10,5.3275
35202001,2018-10-11,5.120833333333334
35202001,2018-10-12,5.295416666666667
35202001,2018-10-13,4.748333333333333
35202001,2018-10-14,3.3454166666666665
35202001,2018-10-15,2.370833333333333
35202001,2018-10-16,2.620833333333333
35202001,2018-10-17,1.81875
35202001,2018-10-18,3.5825
35202001,2018-10-19,3.1879166666666667
35202001,2018-10-20,3.422083333333333
35202001,2018-10-21,2.45125
35202001,2018-10-22,4.3625
35202001,2018-10-23,2.421666666666667
35202001,2018-10-24,2.5695833333333336
35202001,2018-10-25,2.1770833333333335
35202001,2018-10-26,3.055833333333333
35202001,2018-10-27,3.1079166666666667
35202001,2018-10-28,5.658333333333333
35202001,2018-10-29,4.38375
35202001,2018-10-30,2.46125
35202001,2018-10-31,3.7295833333333333
35202001,2018-11-01,2.8345833333333332
35202001,2018-11-02,1.9237499999999998
35202001,2018-11-03,3.109166666666667
35202001,2018-11-04,4.007499999999999
35202001,2018-11-05,3.845833333333333
35202001,2018-11-06,4.192083333333334
35202001,2018-11-07,6.321666666666667
35202001,2018-11-08,5.468333333333334
35202001,2018-11-09,6.784583333333333
35202001,2018-11-10,5.6575
35202001,2018-11-11,4.472083333333333
35202001,2018-11-12,4.026666666666666
35202001,2018-11-13,3.2933333333333334
35202001,2018-11-14,2.690833333333333
35202001,2018-11-15,3.6170833333333334
35202001,2018-11-16,3.7558333333333334
35202001,2018-11-17,5.308333333333334
35202001,2018-11-18,5.504583333333333
35202001,2018-11-19,4.494166666666667
35202001,2018-11-20,2.0425
35202001,2018-11-21,4.285
35202001,2018-11-22,4.015416666666667
35202001,2018-11-23,4.233333333333333
35202001,2018-11-24,2.8616666666666664
35202001,2018-11-25,3.612083333333333
35202001,2018-11-26,2.2875
35202001,2018-11-27,5.6795833333333325
35202001,2018-11-28,6.9816666666666665
35202001,2018-11-29,6.4695833333333335
35202001,2018-11-30,4.019166666666667
35202001,2018-12-01,6.457916666666667
35202001,2018-12-02,6.55875
35202001,2018-12-03,6.536666666666666
35202001,2018-12-04,2.48375
35202001,2018-12-05,4.803333333333333
35202001,2018-12-06,4.7925
35202001,2018-12-07,7.370416666666667
35202001,2018-12-08,7.57125
35202001,2018-12-09,7.171666666666667
35202001,2018-12-10,2.7245833333333334
35202001,2018-12-11,3.012916666666667
35202001,2018-12-12,4.324583333333334
35202001,2018-12-13,5.602916666666667
35202001,2018-12-14,3.3429166666666665
35202001,2018-12-15,6.642916666666666
35202001,2018-12-16,3.9554166666666664
35202001,2018-12-17,4.065
35202001,2018-12-18,6.225
35202001,2018-12-19,4.187916666666667
35202001,2018-12-20,5.555833333333334
35202001,2018-12-21,8.2575
35202001,2018-12-22,4.1033333333333335
35202001,2018-12-23,5.7595833333333335
35202001,2018-12-24,2.2366666666666664
35202001,2018-12-25,3.3633333333333337
35202001,2018-12-26,2.8954166666666667
35202001,2018-12-27,1.5891891891891892
35202001,2018-12-28,1.8854166666666667
35202001,2018-12-29,1.3408333333333333
35202001,2018-12-30,1.8020833333333333
35202001,2018-12-31,2.152083333333333
35228001,2018-01-01,8.979166666666666
35228001,2018-01-02,6.089583333333334
35228001,2018-01-03,8.375416666666666
35228001,2018-01-04,7.55375
35228001,2018-01-05,5.163333333333333
35228001,2018-01-06,2.39625
35228001,2018-01-07,7.566666666666666
35228001,2018-01-08,4.0825
35228001,2018-01-09,4.480334728033473
35228001,2018-01-10,3.4916666666666667
35228001,2018-01-11,3.60875
35228001,2018-01-12,3.0404166666666668
35228001,2018-01-13,4.160416666666666
35228001,2018-01-14,2.2491666666666665
35228001,2018-01-15,7.380753138075314
35228001,2018-01-16,8.649372384937237
35228001,2018-01-17,7.475833333333333
35228001,2018-01-18,7.10625
35228001,2018-01-19,4.730543933054393
35228001,2018-01-20,9.010833333333332
35228001,2018-01-21,5.496666666666667
35228001,2018-01-22,6.489999999999999
35228001,2018-01-23,6.285833333333333
35228001,2018-01-24,7.8879166666666665
35228001,2018-01-25,4.25375
35228001,2018-01-26,3.8758333333333335
35228001,2018-01-27,4.5216666666666665
35228001,2018-01-28,3.04875
35228001,2018-01-29,3.9412499999999997
35228001,2018-01-30,4.751666666666667
35228001,2018-01-31,7.168333333333334
35228001,2018-02-01,6.73125
35228001,2018-02-02,5.2091666666666665
35228001,2018-02-03,6.05125
35228001,2018-02-04,6.765
35228001,2018-02-05,4.6303167420814475
35228001,2018-02-06,5.79625
35228001,2018-02-07,6.272083333333333
35228001,2018-02-08,3.5370833333333334
35228001,2018-02-09,8.325833333333334
35228001,2018-02-10,5.527196652719665
35228001,2018-02-11,6.1120833333333335
35228001,2018-02-12,4.321666666666667
35228001,2018-02-13,9.582278481012658
35228001,2018-02-14,
35228001,2018-02-15,3.2203007518796993
35228001,2018-02-16,2.5016666666666665
35228001,2018-02-17,2.7766666666666664
35228001,2018-02-18,4.345188284518828
35228001,2018-02-19,4.615833333333333
35228001,2018-02-20,7.521249999999999
35228001,2018-02-21,5.682083333333334
35228001,2018-02-22,4.5410041841004185
35228001,2018-02-23,3.8958333333333335
35228001,2018-02-24,3.809166666666667
35228001,2018-02-25,5.12125
35228001,2018-02-26,6.216666666666667
35228001,2018-02-27,5.275833333333334
35228001,2018-02-28,7.1587499999999995
35228001,2018-03-01,6.974166666666666
35228001,2018-03-02,7.282916666666667
35228001,2018-03-03,6.165416666666667
35228001,2018-03-04,5.161666666666666
35228001,2018-03-05,4.970416666666667
35228001,2018-03-06,3.09125
35228001,2018-03-07,4.632083333333333
35228001,2018-03-08,4.508333333333334
35228001,2018-03-09,5.21375
35228001,2018-03-10,5.76375
35228001,2018-03-11,7.559583333333333
35228001,2018-03-12,7.559583333333333
35228001,2018-03-13,3.7308333333333334
35228001,2018-03-14,7.0175
35228001,2018-03-15,5.7941666666666665
35228001,2018-03-16,4.053333333333333
35228001,2018-03-17,4.797083333333333
35228001,2018-03-18,2.3355648535564857
35228001,2018-03-19,4.78125
35228001,2018-03-20,6.2283333333333335
35228001,2018-03-21,3.547083333333333
35228001,2018-03-22,3.6308333333333334
35228001,2018-03-23,5.37875
35228001,2018-03-24,3.2824999999999998
35228001,2018-03-25,4.550416666666666
35228001,2018-03-26,3.7762499999999997
35228001,2018-03-27,6.001255230125523
35228001,2018-03-28,6.13125
35228001,2018-03-29,5.430833333333334
35228001,2018-03-30,3.2983333333333333
35228001,2018-03-31,5.583749999999999
