date,number_sta,precip
2022-09-04,62826001,13.3
2022-09-04,72086001,12.6
2022-09-04,72172003,13.3
2022-09-04,72175002,13.3
2022-09-04,72181001,13.3
2022-09-04,72255001,13.3
2022-09-04,72264001,13.3
2022-09-04,72284001,13.3
2022-09-04,72361001,13.3
2022-09-04,76116001,13.3
2022-09-04,76130001,13.1
2022-09-04,76171001,13.3
2022-09-04,76208001,13.2
2022-09-04,76217001,12.1
2022-09-04,76228001,12.9
2022-09-04,76473001,13.3
2022-09-04,76481001,13.2
2022-09-04,76552001,13.3
2022-09-04,76746001,12.2
2022-09-04,78140001,13.3
2022-09-04,78354001,13.3
2022-09-04,78505001,13.3
2022-09-04,78562001,13.2
2022-09-04,79049004,13.3
2022-09-04,79079013,13.3
2022-09-04,79134001,13.3
2022-09-04,79191005,13.3
2022-09-04,79202003,13.3
2022-09-04,79215001,13.3
2022-09-04,79270003,13.3
2022-09-04,79309001,13.3
2022-09-04,79320002,13.3
2022-09-04,79326004,13.3
2022-09-04,79329001,13.3
2022-09-04,80001001,12.8
2022-09-04,80182003,12.8
2022-09-04,80606002,13.0
2022-09-04,85060002,13.3
2022-09-04,85092004,13.3
2022-09-04,85097001,13.3
2022-09-04,85104001,13.3
2022-09-04,85113001,13.3
2022-09-04,85152001,13.3
2022-09-04,85153002,13.3
2022-09-04,85163001,13.3
2022-09-04,85169002,13.3
2022-09-04,85172001,13.3
2022-09-04,85182004,13.3
2022-09-04,85191003,13.3
2022-09-04,85215002,13.3
2022-09-04,85216001,13.3
2022-09-04,86009001,13.3
2022-09-04,86021002,13.3
2022-09-04,86027001,13.3
2022-09-04,86039001,13.3
2022-09-04,86097001,13.3
2022-09-04,86137003,13.3
2022-09-04,86165005,13.3
2022-09-04,86272002,13.3
2022-09-04,91200002,13.3
2022-09-04,95690001,13.3
2022-09-05,14066001,13.0
2022-09-05,14126001,13.0
2022-09-05,14137001,12.8
2022-09-05,14216001,12.2
2022-09-05,14296001,12.8
2022-09-05,14357002,12.5
2022-09-05,14366002,12.1
2022-09-05,14372001,12.8
2022-09-05,14501002,12.7
2022-09-05,14577003,12.8
2022-09-05,14578001,12.9
2022-09-05,14624001,12.1
2022-09-05,14659001,12.5
2022-09-05,14762004,13.1
2022-09-05,17218001,13.1
2022-09-05,22005003,13.1
2022-09-05,22092001,13.0
2022-09-05,22108001,13.1
2022-09-05,22113006,13.1
2022-09-05,22147006,12.8
2022-09-05,22168001,13.1
2022-09-05,22219003,13.0
2022-09-05,22247002,13.1
2022-09-05,22261002,12.9
2022-09-05,22266001,13.1
2022-09-05,22282001,13.1
2022-09-05,22372001,13.1
2022-09-05,23089001,13.1
2022-09-05,27056003,13.1
2022-09-05,27100001,12.9
2022-09-05,27347001,13.1
2022-09-05,27422001,12.9
2022-09-05,28002001,13.1
2022-09-05,28041001,13.1
2022-09-05,28064002,13.1
2022-09-05,28070001,13.1
2022-09-05,28078001,13.1
2022-09-05,28190001,13.1
2022-09-05,28196003,13.1
2022-09-05,28198001,13.1
2022-09-05,28206001,13.1
2022-09-05,28214003,12.9
2022-09-05,28215001,13.1
2022-09-05,28239002,13.1
2022-09-05,28252002,13.1
2022-09-05,28305001,13.1
2022-09-05,28380003,13.1
2022-09-05,28406001,13.1
2022-09-05,28407001,13.1
2022-09-05,29075001,13.1
2022-09-05,29113001,13.1
2022-09-05,29120001,13.1
2022-09-05,29151004,13.1
2022-09-05,29155005,13.1
2022-09-05,29155008,13.0
2022-09-05,29163003,13.1
2022-09-05,29178001,13.1
2022-09-05,29214001,13.0
2022-09-05,29216001,13.1
2022-09-05,29249002,13.1
2022-09-05,29263002,13.0
2022-09-05,29264001,13.1
2022-09-05,29276001,13.1
2022-09-05,29277001,13.1
2022-09-05,29293001,13.1
2022-09-05,35005001,13.1
2022-09-05,35057003,13.1
2022-09-05,35110003,12.9
2022-09-05,35162003,13.1
2022-09-05,35202001,13.1
2022-09-05,35228001,12.9
2022-09-05,35238003,13.1
2022-09-05,35281001,13.1
2022-09-05,36006004,13.1
2022-09-05,36018004,13.1
2022-09-05,36035002,13.1
2022-09-05,36037001,13.1
2022-09-05,36063001,13.1
2022-09-05,36085001,13.1
2022-09-05,36088004,13.1
2022-09-05,36089003,13.1
2022-09-05,36093002,13.1
2022-09-05,36107001,13.1
2022-09-05,36127002,13.1
2022-09-05,36128001,13.1
2022-09-05,36136001,13.1
2022-09-05,36146001,13.1
2022-09-05,36173002,13.1
2022-09-05,36219001,13.1
2022-09-05,37003004,13.1
2022-09-05,37023002,13.1
2022-09-05,37055002,13.1
2022-09-05,37067003,13.1
2022-09-05,37072002,13.1
2022-09-05,37107001,13.1
2022-09-05,37109001,13.1
2022-09-05,37122003,13.1
2022-09-05,37129002,13.1
2022-09-05,37179001,13.1
2022-09-05,37192001,13.1
2022-09-05,37213003,13.1
2022-09-05,37213004,13.1
2022-09-05,37216002,13.1
2022-09-05,37240001,13.1
2022-09-05,37242002,13.1
2022-09-05,37253001,13.1
2022-09-05,41053001,13.1
2022-09-05,41097001,13.0
2022-09-05,41152001,13.1
2022-09-05,41173003,13.1
2022-09-05,41281001,13.1
2022-09-05,44020001,13.1
2022-09-05,44069002,13.1
2022-09-05,44103001,13.1
2022-09-05,44110002,13.1
2022-09-05,44117002,13.1
2022-09-05,44181001,13.1
2022-09-05,45055001,13.1
2022-09-05,49008001,13.1
2022-09-05,49020001,13.1
2022-09-05,49099003,13.1
2022-09-05,49138001,13.1
2022-09-05,49173001,13.1
2022-09-05,49188001,13.1
2022-09-05,49191001,13.1
2022-09-05,49248003,13.1
2022-09-05,49331003,13.1
2022-09-05,50020001,11.0
2022-09-05,50111001,12.5
2022-09-05,50139001,12.9
2022-09-05,50209001,13.1
2022-09-05,50215002,13.1
2022-09-05,50277001,13.0
2022-09-05,50410003,13.1
2022-09-05,50484002,12.9
2022-09-05,50509002,13.0
2022-09-05,50514001,12.2
2022-09-05,50615001,13.1
2022-09-05,53083001,13.1
2022-09-05,53096004,13.1
2022-09-05,53110002,13.1
2022-09-05,53116003,13.1
2022-09-05,53130008,13.1
2022-09-05,53159002,13.1
2022-09-05,53185001,13.1
2022-09-05,56004001,13.1
2022-09-05,56007001,13.1
2022-09-05,56009001,13.1
2022-09-05,56017003,13.1
2022-09-05,56069001,13.1
2022-09-05,56127001,13.1
2022-09-05,56137001,13.1
2022-09-05,56151001,13.1
2022-09-05,56159001,13.1
2022-09-05,56165003,13.1
2022-09-05,56166005,13.1
2022-09-05,56185001,12.9
2022-09-05,56240003,13.1
2022-09-05,56243001,13.1
2022-09-05,60322001,13.1
2022-09-05,60566001,13.1
2022-09-05,61001001,13.1
2022-09-05,61006005,12.8
2022-09-05,61169003,12.9
2022-09-05,61179001,12.2
2022-09-05,61214002,12.8
2022-09-05,61275001,13.0
2022-09-05,61404001,13.0
2022-09-05,61426001,13.1
2022-09-05,61485002,12.5
2022-09-05,61491002,13.0
2022-09-05,62054001,12.9
2022-09-05,62076002,12.7
2022-09-05,62160001,12.8
2022-09-05,62548002,12.9
2022-09-05,62826001,13.0
2022-09-05,72086001,10.5
2022-09-05,72172003,13.1
2022-09-05,72175002,13.1
2022-09-05,72181001,13.1
2022-09-05,72255001,13.1
2022-09-05,72264001,13.1
2022-09-05,72284001,13.1
2022-09-05,72361001,13.1
2022-09-05,76116001,11.3
2022-09-05,76130001,12.1
2022-09-05,76171001,11.6
2022-09-05,76208001,13.0
2022-09-05,76217001,13.1
2022-09-05,76228001,12.9
2022-09-05,76473001,12.7
2022-09-05,76481001,13.1
2022-09-05,76552001,13.0
2022-09-05,76746001,12.8
2022-09-05,78140001,13.1
2022-09-05,78354001,13.1
2022-09-05,78505001,13.1
2022-09-05,78562001,13.1
2022-09-05,79049004,13.1
2022-09-05,79079013,13.1
2022-09-05,79134001,13.1
2022-09-05,79191005,12.1
2022-09-05,79202003,13.1
2022-09-05,79215001,13.1
2022-09-05,79270003,13.1
2022-09-05,79309001,13.1
2022-09-05,79320002,13.1
2022-09-05,79326004,13.1
2022-09-05,79329001,13.1
2022-09-05,80001001,13.1
2022-09-05,80182003,13.1
2022-09-05,80606002,12.7
2022-09-05,85060002,13.1
2022-09-05,85092004,13.1
2022-09-05,85097001,13.1
2022-09-05,85104001,13.1
2022-09-05,85113001,13.1
2022-09-05,85152001,13.1
2022-09-05,85153002,13.1
2022-09-05,85163001,13.1
2022-09-05,85169002,13.1
2022-09-05,85172001,13.1
2022-09-05,85182004,13.1
2022-09-05,85191003,13.1
2022-09-05,85215002,13.1
2022-09-05,85216001,13.1
2022-09-05,86009001,13.1
2022-09-05,86021002,13.1
2022-09-05,86027001,13.1
2022-09-05,86039001,13.1
2022-09-05,86097001,13.1
2022-09-05,86137003,13.1
2022-09-05,86165005,13.1
2022-09-05,86272002,13.1
2022-09-05,91200002,13.1
2022-09-05,95690001,13.1
2022-09-06,14066001,13.1
2022-09-06,14126001,13.1
2022-09-06,14137001,13.1
2022-09-06,14216001,13.1
2022-09-06,14296001,13.1
2022-09-06,14357002,13.1
2022-09-06,14366002,13.1
2022-09-06,14372001,13.1
2022-09-06,14501002,13.1
2022-09-06,14577003,13.1
2022-09-06,14578001,13.1
2022-09-06,14624001,13.1
2022-09-06,14659001,13.1
2022-09-06,14762004,13.1
2022-09-06,17218001,13.1
2022-09-06,22005003,13.1
2022-09-06,22092001,13.1
2022-09-06,22108001,13.1
2022-09-06,22113006,13.1
2022-09-06,22147006,13.1
2022-09-06,22168001,13.1
2022-09-06,22219003,13.0
2022-09-06,22247002,13.1
2022-09-06,22261002,13.1
2022-09-06,22266001,13.1
2022-09-06,22282001,13.1
2022-09-06,22372001,13.1
2022-09-06,23089001,12.3
2022-09-06,27056003,13.1
2022-09-06,27100001,13.1
2022-09-06,27347001,12.8
2022-09-06,27422001,13.1
2022-09-06,28002001,13.1
2022-09-06,28041001,13.1
2022-09-06,28064002,13.1
2022-09-06,28070001,12.7
2022-09-06,28078001,13.1
2022-09-06,28190001,13.1
2022-09-06,28196003,13.1
2022-09-06,28198001,13.1
2022-09-06,28206001,13.1
2022-09-06,28214003,13.0
2022-09-06,28215001,13.1
2022-09-06,28239002,13.1
2022-09-06,28252002,13.1
2022-09-06,28305001,13.1
2022-09-06,28380003,13.1
2022-09-06,28406001,13.1
2022-09-06,28407001,13.1
2022-09-06,29075001,13.1
2022-09-06,29113001,13.1
2022-09-06,29120001,13.1
2022-09-06,29151004,13.1
2022-09-06,29155005,13.1
2022-09-06,29155008,13.0
2022-09-06,29163003,13.1
2022-09-06,29178001,13.1
2022-09-06,29214001,13.1
2022-09-06,29216001,13.1
2022-09-06,29249002,13.1
2022-09-06,29263002,13.1
2022-09-06,29264001,13.1
2022-09-06,29276001,13.1
2022-09-06,29277001,13.1
2022-09-06,29293001,13.1
2022-09-06,35005001,13.1
2022-09-06,35057003,13.1
2022-09-06,35110003,13.1
2022-09-06,35162003,13.1
2022-09-06,35202001,13.1
2022-09-06,35228001,13.1
2022-09-06,35238003,13.1
2022-09-06,35281001,13.1
2022-09-06,36006004,13.1
2022-09-06,36018004,13.1
2022-09-06,36035002,13.1
2022-09-06,36037001,13.1
2022-09-06,36063001,13.1
2022-09-06,36085001,13.1
2022-09-06,36088004,13.1
2022-09-06,36089003,12.8
2022-09-06,36093002,13.1
2022-09-06,36107001,13.1
2022-09-06,36127002,11.6
2022-09-06,36128001,13.1
2022-09-06,36136001,13.0
2022-09-06,36146001,12.7
2022-09-06,36173002,13.1
2022-09-06,36219001,13.1
2022-09-06,37003004,11.7
2022-09-06,37023002,12.8
2022-09-06,37055002,13.1
2022-09-06,37067003,13.1
2022-09-06,37072002,13.1
2022-09-06,37107001,12.6
2022-09-06,37109001,13.0
2022-09-06,37122003,12.8
2022-09-06,37129002,13.0
2022-09-06,37179001,11.9
2022-09-06,37192001,12.3
2022-09-06,37213003,13.1
2022-09-06,37213004,12.9
2022-09-06,37216002,13.1
2022-09-06,37240001,13.1
2022-09-06,37242002,13.1
2022-09-06,37253001,12.0
2022-09-06,41053001,13.1
2022-09-06,41097001,12.7
2022-09-06,41152001,13.1
2022-09-06,41173003,13.1
2022-09-06,41281001,13.1
2022-09-06,44020001,13.1
2022-09-06,44069002,13.1
2022-09-06,44103001,13.1
2022-09-06,44110002,13.1
2022-09-06,44117002,13.1
2022-09-06,44181001,13.1
2022-09-06,45055001,13.1
2022-09-06,49008001,13.1
2022-09-06,49020001,13.1
2022-09-06,49099003,13.1
2022-09-06,49138001,13.1
2022-09-06,49173001,13.1
2022-09-06,49188001,13.1
2022-09-06,49191001,13.1
2022-09-06,49248003,13.1
2022-09-06,49331003,13.1
2022-09-06,50020001,9.7
2022-09-06,50111001,13.1
2022-09-06,50139001,13.1
2022-09-06,50209001,13.1
2022-09-06,50215002,13.1
2022-09-06,50277001,13.1
2022-09-06,50410003,13.1
2022-09-06,50484002,13.1
2022-09-06,50509002,13.1
2022-09-06,50514001,13.1
2022-09-06,50615001,13.1
2022-09-06,53083001,13.1
2022-09-06,53096004,13.1
2022-09-06,53110002,13.1
2022-09-06,53116003,13.1
2022-09-06,53130008,13.0
2022-09-06,53159002,13.1
2022-09-06,53185001,13.1
2022-09-06,56004001,13.1
2022-09-06,56007001,13.1
2022-09-06,56009001,13.1
2022-09-06,56017003,13.0
2022-09-06,56069001,13.1
2022-09-06,56127001,13.1
2022-09-06,56137001,13.1
2022-09-06,56151001,13.1
2022-09-06,56159001,13.1
2022-09-06,56165003,13.1
2022-09-06,56166005,13.0
2022-09-06,56185001,13.0
2022-09-06,56240003,13.1
2022-09-06,56243001,13.1
2022-09-06,60322001,13.0
2022-09-06,60566001,13.0
2022-09-06,61001001,13.0
2022-09-06,61006005,13.1
2022-09-06,61169003,13.1
2022-09-06,61179001,13.1
2022-09-06,61214002,13.1
2022-09-06,61275001,12.9
2022-09-06,61404001,13.1
2022-09-06,61426001,12.9
2022-09-06,61485002,13.1
2022-09-06,61491002,13.1
2022-09-06,62054001,13.1
2022-09-06,62076002,13.1
2022-09-06,62160001,13.1
2022-09-06,62548002,13.1
2022-09-06,62826001,13.1
2022-09-06,72086001,13.1
2022-09-06,72172003,13.1
2022-09-06,72175002,13.1
2022-09-06,72181001,13.1
2022-09-06,72255001,13.1
2022-09-06,72264001,13.1
2022-09-06,72284001,13.1
2022-09-06,72361001,13.1
2022-09-06,76116001,13.1
2022-09-06,76130001,13.1
2022-09-06,76171001,13.1
2022-09-06,76208001,13.1
2022-09-06,76217001,13.1
2022-09-06,76228001,13.1
2022-09-06,76473001,13.1
2022-09-06,76481001,13.1
2022-09-06,76552001,13.1
2022-09-06,76746001,13.1
2022-09-06,78140001,13.1
2022-09-06,78354001,12.9
2022-09-06,78505001,13.0
2022-09-06,78562001,13.1
2022-09-06,79049004,13.1
2022-09-06,79079013,13.1
2022-09-06,79134001,13.0
2022-09-06,79191005,12.7
2022-09-06,79202003,13.0
2022-09-06,79215001,13.0
2022-09-06,79270003,13.1
2022-09-06,79309001,13.1
2022-09-06,79320002,12.9
2022-09-06,79326004,12.4
2022-09-06,79329001,13.1
2022-09-06,80001001,13.1
2022-09-06,80182003,13.1
2022-09-06,80606002,13.0
2022-09-06,85060002,13.1
2022-09-06,85092004,13.1
2022-09-06,85097001,13.1
2022-09-06,85104001,13.1
2022-09-06,85113001,13.1
2022-09-06,85152001,13.1
2022-09-06,85153002,13.1
2022-09-06,85163001,13.1
2022-09-06,85169002,13.1
2022-09-06,85172001,13.1
2022-09-06,85182004,13.1
2022-09-06,85191003,13.1
2022-09-06,85215002,13.1
2022-09-06,85216001,13.1
2022-09-06,86009001,13.1
2022-09-06,86021002,12.4
2022-09-06,86027001,13.1
2022-09-06,86039001,13.1
2022-09-06,86097001,13.1
2022-09-06,86137003,13.1
2022-09-06,86165005,12.9
2022-09-06,86272002,12.2
2022-09-06,91200002,13.0
2022-09-06,95690001,13.1
2022-09-07,14066001,13.1
2022-09-07,14126001,13.1
2022-09-07,14137001,13.1
2022-09-07,14216001,13.1
2022-09-07,14296001,13.1
2022-09-07,14357002,13.1
2022-09-07,14366002,13.1
2022-09-07,14372001,13.1
2022-09-07,14501002,13.1
2022-09-07,14577003,13.1
2022-09-07,14578001,13.1
2022-09-07,14624001,13.1
2022-09-07,14659001,13.1
2022-09-07,14762004,13.1
2022-09-07,17218001,13.1
2022-09-07,22005003,13.1
2022-09-07,22092001,12.8
2022-09-07,22108001,13.1
2022-09-07,22113006,12.4
2022-09-07,22147006,13.1
2022-09-07,22168001,13.0
2022-09-07,22219003,13.1
2022-09-07,22247002,13.1
2022-09-07,22261002,12.9
2022-09-07,22266001,13.0
2022-09-07,22282001,13.1
2022-09-07,22372001,13.1
2022-09-07,23089001,13.1
2022-09-07,27056003,13.1
2022-09-07,27100001,13.0
2022-09-07,27347001,13.1
2022-09-07,27422001,13.1
2022-09-07,28002001,13.1
2022-09-07,28041001,13.1
2022-09-07,28064002,13.0
2022-09-07,28070001,13.1
2022-09-07,28078001,13.1
2022-09-07,28190001,13.1
2022-09-07,28196003,13.1
2022-09-07,28198001,13.1
2022-09-07,28206001,13.0
2022-09-07,28214003,13.1
2022-09-07,28215001,13.1
2022-09-07,28239002,13.1
2022-09-07,28252002,13.1
2022-09-07,28305001,13.1
2022-09-07,28380003,13.1
2022-09-07,28406001,13.1
2022-09-07,28407001,13.1
2022-09-07,29075001,13.1
2022-09-07,29113001,13.1
2022-09-07,29120001,13.1
2022-09-07,29151004,13.0
2022-09-07,29155005,13.1
2022-09-07,29155008,12.9
2022-09-07,29163003,13.1
2022-09-07,29178001,13.1
2022-09-07,29214001,13.1
2022-09-07,29216001,13.1
2022-09-07,29249002,13.1
2022-09-07,29263002,13.1
2022-09-07,29264001,13.1
2022-09-07,29276001,13.1
2022-09-07,29277001,13.1
2022-09-07,29293001,13.1
2022-09-07,35005001,13.1
2022-09-07,35057003,13.1
2022-09-07,35110003,13.1
2022-09-07,35162003,13.1
2022-09-07,35202001,13.1
2022-09-07,35228001,13.0
2022-09-07,35238003,13.1
2022-09-07,35281001,13.1
2022-09-07,36006004,13.1
2022-09-07,36018004,13.1
2022-09-07,36035002,13.1
2022-09-07,36037001,13.1
2022-09-07,36063001,13.1
2022-09-07,36085001,13.1
2022-09-07,36088004,13.1
2022-09-07,36089003,13.1
2022-09-07,36093002,13.1
2022-09-07,36107001,13.1
2022-09-07,36127002,13.1
2022-09-07,36128001,13.1
2022-09-07,36136001,13.1
2022-09-07,36146001,13.1
2022-09-07,36173002,13.1
2022-09-07,36219001,13.1
2022-09-07,37003004,13.1
2022-09-07,37023002,13.1
2022-09-07,37055002,13.1
2022-09-07,37067003,13.1
2022-09-07,37072002,13.1
2022-09-07,37107001,13.1
2022-09-07,37109001,13.1
2022-09-07,37122003,13.1
2022-09-07,37129002,13.1
2022-09-07,37179001,13.1
2022-09-07,37192001,13.1
2022-09-07,37213003,13.1
2022-09-07,37213004,13.0
2022-09-07,37216002,13.1
2022-09-07,37240001,13.1
2022-09-07,37242002,13.1
2022-09-07,37253001,13.1
2022-09-07,41053001,13.0
2022-09-07,41097001,13.0
2022-09-07,41152001,13.1
2022-09-07,41173003,13.1
2022-09-07,41281001,13.1
2022-09-07,44020001,13.1
2022-09-07,44069002,13.1
2022-09-07,44103001,11.3
2022-09-07,44110002,13.1
2022-09-07,44117002,13.1
2022-09-07,44181001,13.1
2022-09-07,45055001,13.1
2022-09-07,49008001,13.1
2022-09-07,49020001,13.1
2022-09-07,49099003,13.1
2022-09-07,49138001,13.1
2022-09-07,49173001,13.1
2022-09-07,49188001,13.1
2022-09-07,49191001,13.1
2022-09-07,49248003,13.1
2022-09-07,49331003,13.1
2022-09-07,50020001,9.4
2022-09-07,50111001,13.1
2022-09-07,50139001,13.1
2022-09-07,50209001,13.1
2022-09-07,50215002,13.1
2022-09-07,50277001,13.1
2022-09-07,50410003,13.1
2022-09-07,50484002,13.1
2022-09-07,50509002,13.1
2022-09-07,50514001,13.1
2022-09-07,50615001,13.1
2022-09-07,53083001,13.0
2022-09-07,53096004,12.8
2022-09-07,53110002,13.1
2022-09-07,53116003,13.0
2022-09-07,53130008,13.0
2022-09-07,53159002,13.1
2022-09-07,53185001,13.0
2022-09-07,56004001,13.1
2022-09-07,56007001,13.1
2022-09-07,56009001,13.1
2022-09-07,56017003,13.1
2022-09-07,56069001,13.1
2022-09-07,56127001,13.1
2022-09-07,56137001,13.1
2022-09-07,56151001,13.1
2022-09-07,56159001,13.1
2022-09-07,56165003,13.1
2022-09-07,56166005,13.1
2022-09-07,56185001,13.1
2022-09-07,56240003,13.1
2022-09-07,56243001,13.1
2022-09-07,60322001,13.1
2022-09-07,60566001,13.1
2022-09-07,61001001,13.1
2022-09-07,61006005,13.1
2022-09-07,61169003,13.1
2022-09-07,61179001,13.1
2022-09-07,61214002,13.1
2022-09-07,61275001,13.1
2022-09-07,61404001,13.0
2022-09-07,61426001,13.1
2022-09-07,61485002,13.1
2022-09-07,61491002,13.1
2022-09-07,62054001,13.1
2022-09-07,62076002,13.1
2022-09-07,62160001,13.1
2022-09-07,62548002,13.1
2022-09-07,62826001,13.1
2022-09-07,72086001,13.1
2022-09-07,72172003,12.9
2022-09-07,72175002,13.1
2022-09-07,72181001,13.1
2022-09-07,72255001,13.1
2022-09-07,72264001,13.1
2022-09-07,72284001,12.9
2022-09-07,72361001,13.1
2022-09-07,76116001,13.1
2022-09-07,76130001,13.1
2022-09-07,76171001,13.1
2022-09-07,76208001,13.1
2022-09-07,76217001,13.1
2022-09-07,76228001,13.1
2022-09-07,76473001,13.1
2022-09-07,76481001,13.1
2022-09-07,76552001,13.1
2022-09-07,76746001,13.1
2022-09-07,78140001,13.0
2022-09-07,78354001,13.1
2022-09-07,78505001,13.1
2022-09-07,78562001,12.8
2022-09-07,79049004,13.1
2022-09-07,79079013,13.1
2022-09-07,79134001,13.1
2022-09-07,79191005,13.1
2022-09-07,79202003,13.1
2022-09-07,79215001,13.1
2022-09-07,79270003,13.1
2022-09-07,79309001,13.1
2022-09-07,79320002,13.1
2022-09-07,79326004,13.1
2022-09-07,79329001,13.1
2022-09-07,80001001,13.1
2022-09-07,80182003,13.1
2022-09-07,80606002,13.1
2022-09-07,85060002,13.1
2022-09-07,85092004,13.1
2022-09-07,85097001,13.1
2022-09-07,85104001,13.1
2022-09-07,85113001,13.1
2022-09-07,85152001,13.1
2022-09-07,85153002,13.1
2022-09-07,85163001,13.1
2022-09-07,85169002,13.1
2022-09-07,85172001,13.1
2022-09-07,85182004,13.1
2022-09-07,85191003,13.1
2022-09-07,85215002,13.1
2022-09-07,85216001,13.1
2022-09-07,86009001,13.1
2022-09-07,86021002,13.0
2022-09-07,86027001,13.1
2022-09-07,86039001,13.1
2022-09-07,86097001,13.1
2022-09-07,86137003,13.1
2022-09-07,86165005,13.1
2022-09-07,86272002,13.1
2022-09-07,91200002,13.0
2022-09-07,95690001,13.1
2022-09-08,14066001,13.0
2022-09-08,14126001,13.0
2022-09-08,14137001,13.0
2022-09-08,14216001,13.0
2022-09-08,14296001,13.0
2022-09-08,14357002,13.0
2022-09-08,14366002,13.0
2022-09-08,14372001,13.0
2022-09-08,14501002,13.0
2022-09-08,14577003,13.0
2022-09-08,14578001,13.0
2022-09-08,14624001,13.0
2022-09-08,14659001,13.0
2022-09-08,14762004,13.0
2022-09-08,17218001,12.5
2022-09-08,22005003,13.0
2022-09-08,22092001,13.0
2022-09-08,22108001,13.0
2022-09-08,22113006,13.0
2022-09-08,22147006,13.0
2022-09-08,22168001,13.0
2022-09-08,22219003,13.0
2022-09-08,22247002,13.0
2022-09-08,22261002,13.0
2022-09-08,22266001,13.0
2022-09-08,22282001,13.0
2022-09-08,22372001,13.0
2022-09-08,23089001,13.0
2022-09-08,27056003,13.0
2022-09-08,27100001,13.0
2022-09-08,27347001,13.0
2022-09-08,27422001,13.0
2022-09-08,28002001,13.0
2022-09-08,28041001,13.0
2022-09-08,28064002,13.0
2022-09-08,28070001,13.0
2022-09-08,28078001,13.0
2022-09-08,28190001,13.0
2022-09-08,28196003,13.0
2022-09-08,28198001,13.0
2022-09-08,28206001,13.0
2022-09-08,28214003,13.0
2022-09-08,28215001,13.0
2022-09-08,28239002,13.0
2022-09-08,28252002,13.0
2022-09-08,28305001,13.0
2022-09-08,28380003,13.0
2022-09-08,28406001,13.0
2022-09-08,28407001,13.0
2022-09-08,29075001,13.0
2022-09-08,29113001,12.9
2022-09-08,29120001,13.0
2022-09-08,29151004,13.0
2022-09-08,29155005,13.0
2022-09-08,29155008,12.8
2022-09-08,29163003,13.0
2022-09-08,29178001,13.0
2022-09-08,29214001,13.0
2022-09-08,29216001,13.0
2022-09-08,29249002,13.0
2022-09-08,29263002,13.0
2022-09-08,29264001,13.0
2022-09-08,29276001,13.0
2022-09-08,29277001,13.0
2022-09-08,29293001,13.0
2022-09-08,35005001,13.0
2022-09-08,35057003,13.0
2022-09-08,35110003,13.0
2022-09-08,35162003,13.0
2022-09-08,35202001,13.0
2022-09-08,35228001,13.0
2022-09-08,35238003,13.0
2022-09-08,35281001,13.0
2022-09-08,36006004,13.0
2022-09-08,36018004,13.0
2022-09-08,36035002,13.0
2022-09-08,36037001,13.0
2022-09-08,36063001,13.0
2022-09-08,36085001,13.0
2022-09-08,36088004,13.0
2022-09-08,36089003,13.0
2022-09-08,36093002,13.0
2022-09-08,36107001,13.0
2022-09-08,36127002,13.0
2022-09-08,36128001,13.0
2022-09-08,36136001,13.0
2022-09-08,36146001,13.0
2022-09-08,36173002,13.0
2022-09-08,36219001,13.0
2022-09-08,37003004,13.0
2022-09-08,37023002,13.0
2022-09-08,37055002,13.0
2022-09-08,37067003,13.0
2022-09-08,37072002,13.0
2022-09-08,37107001,13.0
2022-09-08,37109001,13.0
2022-09-08,37122003,13.0
2022-09-08,37129002,13.0
2022-09-08,37179001,13.0
2022-09-08,37192001,13.0
2022-09-08,37213003,13.0
2022-09-08,37213004,12.9
2022-09-08,37216002,13.0
2022-09-08,37240001,13.0
2022-09-08,37242002,13.0
2022-09-08,37253001,13.0
2022-09-08,41053001,13.0
2022-09-08,41097001,12.9
2022-09-08,41152001,13.0
2022-09-08,41173003,13.0
2022-09-08,41281001,13.0
2022-09-08,44020001,13.0
2022-09-08,44069002,13.0
2022-09-08,44103001,13.0
2022-09-08,44110002,13.0
2022-09-08,44117002,13.0
2022-09-08,44181001,13.0
2022-09-08,45055001,13.0
2022-09-08,49008001,13.0
2022-09-08,49020001,13.0
2022-09-08,49099003,13.0
2022-09-08,49138001,13.0
2022-09-08,49173001,13.0
2022-09-08,49188001,13.0
2022-09-08,49191001,13.0
2022-09-08,49248003,13.0
2022-09-08,49331003,13.0
2022-09-08,50020001,11.1
2022-09-08,50111001,13.0
2022-09-08,50139001,13.0
2022-09-08,50209001,13.0
2022-09-08,50215002,13.0
2022-09-08,50277001,13.0
2022-09-08,50410003,13.0
2022-09-08,50484002,13.0
2022-09-08,50509002,13.0
2022-09-08,50514001,13.0
2022-09-08,50615001,13.0
2022-09-08,53083001,13.0
2022-09-08,53096004,13.0
2022-09-08,53110002,13.0
2022-09-08,53116003,13.0
2022-09-08,53130008,13.0
2022-09-08,53159002,13.0
2022-09-08,53185001,13.0
2022-09-08,56004001,13.0
2022-09-08,56007001,13.0
2022-09-08,56009001,13.0
2022-09-08,56017003,13.0
2022-09-08,56069001,13.0
2022-09-08,56127001,13.0
2022-09-08,56137001,13.0
2022-09-08,56151001,13.0
2022-09-08,56159001,13.0
2022-09-08,56165003,13.0
2022-09-08,56166005,13.0
2022-09-08,56185001,13.0
2022-09-08,56240003,13.0
2022-09-08,56243001,13.0
2022-09-08,60322001,13.0
2022-09-08,60566001,13.0
2022-09-08,61001001,13.0
2022-09-08,61006005,13.0
